
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    12.00   -30.00  -181.46  -176.61    30.33    10.91    11.06    -1.70    -0.33     1.55     9.54   -23.46   982.40     0.00
    14.00     0.00  -135.59  -179.11    15.31    10.64    12.00    -1.77    -1.30     0.52    11.15     0.00  1024.64   712.01
    14.00     2.00  -126.05  -179.24    14.39    10.64    11.88    -1.77    -1.37     0.45    11.15     1.58  1024.64   758.50
    14.00     4.00  -114.76  -179.38    13.46    10.64    11.74    -1.77    -1.43     0.38    11.15     3.16  1024.64   804.54
    14.00     6.00  -101.18  -179.56    12.49    10.64    11.57    -1.77    -1.50     0.30    11.15     4.74  1024.64   850.07
    14.00     8.00   -84.53  -179.77    11.48    10.64    11.37    -1.77    -1.56     0.23    11.15     6.33  1024.64   894.97
    14.00    10.00   -63.61  -180.04    10.41    10.64    11.15    -1.77    -1.63     0.15    11.15     7.93  1024.64   939.12
    14.00    12.00   -36.52  -180.40     9.25    10.64    10.91    -1.77    -1.70     0.08    11.15     9.54  1024.64   982.40
    14.00    14.00     0.00  -180.87     7.97    10.64    10.64    -1.77    -1.77     0.00    11.15    11.15  1024.64  1024.64
    14.00    16.00    52.00  -181.54     6.48    10.64    10.34    -1.77    -1.83    -0.08    11.15    12.78  1024.64  1065.63
    14.00    18.00   132.11  -182.58     4.62    10.64    10.01    -1.77    -1.90    -0.15    11.15    14.42  1024.64  1105.12
    14.00    20.00   271.91  -184.39     1.98    10.64     9.66    -1.77    -1.97    -0.23    11.15    16.07  1024.64  1142.80
    14.00    22.00   578.89  -188.37    -2.83    10.64     9.27    -1.77    -2.04    -0.31    11.15    17.74  1024.64  1178.24
    14.00    24.00  1807.63  -204.28   -19.60    10.64     8.86    -1.77    -2.12    -0.39    11.15    19.44  1024.64  1210.91
    14.00    26.00 -4275.11  -125.51    58.31    10.64     8.41    -1.77    -2.19    -0.47    11.15    21.18  1024.64  1240.01
    14.00    28.00 -1248.52  -164.70    18.22    10.64     7.93    -1.77    -2.26    -0.55    11.15    22.95  1024.64  1264.39
    14.00     0.00  -135.59  -179.11    15.31    10.64    12.00    -1.77    -1.30     0.52    11.15     0.00  1024.64   712.01
    14.00    -2.00  -143.77  -179.01    16.20    10.64    12.10    -1.77    -1.23     0.60    11.15    -1.57  1024.64   665.16
    14.00    -4.00  -150.86  -178.92    17.08    10.64    12.17    -1.77    -1.17     0.67    11.15    -3.15  1024.64   618.02
    14.00    -6.00  -157.06  -178.83    17.94    10.64    12.22    -1.77    -1.10     0.75    11.15    -4.72  1024.64   570.63
    14.00    -8.00  -162.55  -178.76    18.80    10.64    12.24    -1.77    -1.04     0.82    11.15    -6.28  1024.64   523.06
    14.00   -10.00  -167.42  -178.70    19.64    10.64    12.25    -1.77    -0.97     0.89    11.15    -7.85  1024.64   475.34
    14.00   -12.00  -171.80  -178.64    20.48    10.64    12.23    -1.77    -0.91     0.97    11.15    -9.42  1024.64   427.52
    14.00   -14.00  -175.74  -178.59    21.31    10.64    12.19    -1.77    -0.84     1.04    11.15   -10.98  1024.64   379.63
    14.00   -16.00  -179.31  -178.55    22.14    10.64    12.12    -1.77    -0.78     1.11    11.15   -12.55  1024.64   331.71
    14.00   -18.00  -182.56  -178.50    22.96    10.64    12.03    -1.77    -0.72     1.19    11.15   -14.12  1024.64   283.80
    14.00   -20.00  -185.54  -178.47    23.78    10.64    11.92    -1.77    -0.65     1.26    11.15   -15.68  1024.64   235.91
    14.00   -22.00  -188.27  -178.43    24.60    10.64    11.79    -1.77    -0.59     1.33    11.15   -17.25  1024.64   188.07
    14.00   -24.00  -190.79  -178.40    25.42    10.64    11.64    -1.77    -0.52     1.41    11.15   -18.82  1024.64   140.31
    14.00   -26.00  -193.13  -178.37    26.23    10.64    11.46    -1.77    -0.46     1.48    11.15   -20.39  1024.64    92.64
    14.00   -28.00  -195.29  -178.34    27.04    10.64    11.26    -1.77    -0.39     1.55    11.15   -21.96  1024.64    45.10
    14.00   -30.00  -197.21  -178.31    27.81    10.64    11.06    -1.77    -0.33     1.62    11.15   -23.46  1024.64     0.00
    16.00     0.00  -168.62  -180.55    13.05    10.34    12.00    -1.83    -1.30     0.60    12.78     0.00  1065.63   712.01
    16.00     2.00  -161.19  -180.61    12.20    10.34    11.88    -1.83    -1.37     0.53    12.78     1.58  1065.63   758.50
    16.00     4.00  -152.25  -180.69    11.33    10.34    11.74    -1.83    -1.43     0.45    12.78     3.16  1065.63   804.54
    16.00     6.00  -141.31  -180.78    10.45    10.34    11.57    -1.83    -1.50     0.38    12.78     4.74  1065.63   850.07
    16.00     8.00  -127.57  -180.90     9.53    10.34    11.37    -1.83    -1.56     0.30    12.78     6.33  1065.63   894.97
    16.00    10.00  -109.81  -181.05     8.58    10.34    11.15    -1.83    -1.63     0.23    12.78     7.93  1065.63   939.12
    16.00    12.00   -85.91  -181.25     7.58    10.34    10.91    -1.83    -1.70     0.15    12.78     9.54  1065.63   982.40
    16.00    14.00   -52.00  -181.54     6.48    10.34    10.64    -1.83    -1.77     0.08    12.78    11.15  1065.63  1024.64
    16.00    16.00     0.00  -181.98     5.23    10.34    10.34    -1.83    -1.83     0.00    12.78    12.78  1065.63  1065.63
    16.00    18.00    89.99  -182.75     3.64    10.34    10.01    -1.83    -1.90    -0.08    12.78    14.42  1065.63  1105.12
    16.00    20.00   284.18  -184.40     1.16    10.34     9.66    -1.83    -1.97    -0.15    12.78    16.07  1065.63  1142.80
    16.00    22.00  1016.39  -190.61    -5.90    10.34     9.27    -1.83    -2.04    -0.23    12.78    17.74  1065.63  1178.24
    16.00    24.00 -3481.82  -152.42    31.45    10.34     8.86    -1.83    -2.12    -0.31    12.78    19.44  1065.63  1210.91
    16.00    26.00  -949.26  -173.92     9.07    10.34     8.41    -1.83    -2.19    -0.39    12.78    21.18  1065.63  1240.01
    16.00    28.00  -637.69  -176.57     5.54    10.34     7.93    -1.83    -2.26    -0.48    12.78    22.95  1065.63  1264.39
    16.00     0.00  -168.62  -180.55    13.05    10.34    12.00    -1.83    -1.30     0.60    12.78     0.00  1065.63   712.01
    16.00    -2.00  -174.91  -180.50    13.89    10.34    12.10    -1.83    -1.23     0.67    12.78    -1.57  1065.63   665.16
    16.00    -4.00  -180.30  -180.45    14.72    10.34    12.17    -1.83    -1.17     0.75    12.78    -3.15  1065.63   618.02
    16.00    -6.00  -184.98  -180.41    15.55    10.34    12.22    -1.83    -1.10     0.82    12.78    -4.72  1065.63   570.63
    16.00    -8.00  -189.07  -180.38    16.37    10.34    12.24    -1.83    -1.04     0.90    12.78    -6.28  1065.63   523.06
    16.00   -10.00  -192.69  -180.35    17.18    10.34    12.25    -1.83    -0.97     0.97    12.78    -7.85  1065.63   475.34
    16.00   -12.00  -195.91  -180.32    17.99    10.34    12.23    -1.83    -0.91     1.04    12.78    -9.42  1065.63   427.52
    16.00   -14.00  -198.80  -180.30    18.80    10.34    12.19    -1.83    -0.84     1.12    12.78   -10.98  1065.63   379.63
    16.00   -16.00  -201.40  -180.27    19.60    10.34    12.12    -1.83    -0.78     1.19    12.78   -12.55  1065.63   331.71
    16.00   -18.00  -203.76  -180.25    20.40    10.34    12.03    -1.83    -0.72     1.26    12.78   -14.12  1065.63   283.80
    16.00   -20.00  -205.91  -180.24    21.20    10.34    11.92    -1.83    -0.65     1.34    12.78   -15.68  1065.63   235.91
    16.00   -22.00  -207.88  -180.22    22.00    10.34    11.79    -1.83    -0.59     1.41    12.78   -17.25  1065.63   188.07
    16.00   -24.00  -209.69  -180.20    22.80    10.34    11.64    -1.83    -0.52     1.48    12.78   -18.82  1065.63   140.31
    16.00   -26.00  -211.36  -180.19    23.59    10.34    11.46    -1.83    -0.46     1.56    12.78   -20.39  1065.63    92.64
    16.00   -28.00  -212.90  -180.18    24.39    10.34    11.26    -1.83    -0.39     1.63    12.78   -21.96  1065.63    45.10
    16.00   -30.00  -214.27  -180.16    25.15    10.34    11.06    -1.83    -0.33     1.70    12.78   -23.46  1065.63     0.00
    18.00     0.00  -208.18  -182.28    10.51    10.01    12.00    -1.90    -1.30     0.68    14.42     0.00  1105.12   712.01
    18.00     2.00  -203.94  -182.29     9.70    10.01    11.88    -1.90    -1.37     0.60    14.42     1.58  1105.12   758.50
    18.00     4.00  -198.75  -182.31     8.89    10.01    11.74    -1.90    -1.43     0.53    14.42     3.16  1105.12   804.54
    18.00     6.00  -192.25  -182.34     8.07    10.01    11.57    -1.90    -1.50     0.45    14.42     4.74  1105.12   850.07
    18.00     8.00  -183.84  -182.37     7.24    10.01    11.37    -1.90    -1.56     0.38    14.42     6.33  1105.12   894.97
    18.00    10.00  -172.55  -182.42     6.40    10.01    11.15    -1.90    -1.63     0.30    14.42     7.93  1105.12   939.12
    18.00    12.00  -156.56  -182.48     5.53    10.01    10.91    -1.90    -1.70     0.23    14.42     9.54  1105.12   982.40
    18.00    14.00  -132.11  -182.58     4.62    10.01    10.64    -1.90    -1.77     0.15    14.42    11.15  1105.12  1024.64
    18.00    16.00   -89.99  -182.75     3.64    10.01    10.34    -1.90    -1.83     0.08    14.42    12.78  1105.12  1065.63
    18.00    18.00     0.00  -183.11     2.46    10.01    10.01    -1.90    -1.90     0.00    14.42    14.42  1105.12  1105.12
    18.00    20.00   328.74  -184.42     0.32    10.01     9.66    -1.90    -1.97    -0.08    14.42    16.07  1105.12  1142.80
    18.00    22.00 -1995.79  -175.13     8.76    10.01     9.27    -1.90    -2.04    -0.16    14.42    17.74  1105.12  1178.24
    18.00    24.00  -593.62  -180.74     2.31    10.01     8.86    -1.90    -2.12    -0.24    14.42    19.44  1105.12  1210.91
    18.00    26.00  -438.86  -181.35     0.82    10.01     8.41    -1.90    -2.19    -0.32    14.42    21.18  1105.12  1240.01
    18.00    28.00  -379.15  -181.59    -0.31    10.01     7.93    -1.90    -2.26    -0.40    14.42    22.95  1105.12  1264.39
    18.00     0.00  -208.18  -182.28    10.51    10.01    12.00    -1.90    -1.30     0.68    14.42     0.00  1105.12   712.01
    18.00    -2.00  -211.72  -182.26    11.31    10.01    12.10    -1.90    -1.23     0.75    14.42    -1.57  1105.12   665.16
    18.00    -4.00  -214.71  -182.25    12.11    10.01    12.17    -1.90    -1.17     0.83    14.42    -3.15  1105.12   618.02
    18.00    -6.00  -217.27  -182.24    12.90    10.01    12.22    -1.90    -1.10     0.90    14.42    -4.72  1105.12   570.63
    18.00    -8.00  -219.50  -182.23    13.69    10.01    12.24    -1.90    -1.04     0.97    14.42    -6.28  1105.12   523.06
    18.00   -10.00  -221.45  -182.22    14.48    10.01    12.25    -1.90    -0.97     1.05    14.42    -7.85  1105.12   475.34
    18.00   -12.00  -223.18  -182.22    15.27    10.01    12.23    -1.90    -0.91     1.12    14.42    -9.42  1105.12   427.52
    18.00   -14.00  -224.72  -182.21    16.06    10.01    12.19    -1.90    -0.84     1.19    14.42   -10.98  1105.12   379.63
    18.00   -16.00  -226.10  -182.20    16.85    10.01    12.12    -1.90    -0.78     1.27    14.42   -12.55  1105.12   331.71
    18.00   -18.00  -227.35  -182.20    17.63    10.01    12.03    -1.90    -0.72     1.34    14.42   -14.12  1105.12   283.80
    18.00   -20.00  -228.48  -182.19    18.42    10.01    11.92    -1.90    -0.65     1.41    14.42   -15.68  1105.12   235.91
    18.00   -22.00  -229.51  -182.19    19.21    10.01    11.79    -1.90    -0.59     1.49    14.42   -17.25  1105.12   188.07
    18.00   -24.00  -230.45  -182.19    19.99    10.01    11.64    -1.90    -0.52     1.56    14.42   -18.82  1105.12   140.31
    18.00   -26.00  -231.32  -182.18    20.78    10.01    11.46    -1.90    -0.46     1.63    14.42   -20.39  1105.12    92.64
    18.00   -28.00  -232.12  -182.18    21.56    10.01    11.26    -1.90    -0.39     1.71    14.42   -21.96  1105.12    45.10
    18.00   -30.00  -232.83  -182.18    22.31    10.01    11.06    -1.90    -0.33     1.78    14.42   -23.46  1105.12     0.00
    20.00     0.00  -256.52  -184.38     7.57     9.66    12.00    -1.97    -1.30     0.75    16.07     0.00  1142.80   712.01
    20.00     2.00  -257.20  -184.38     6.78     9.66    11.88    -1.97    -1.37     0.68    16.07     1.58  1142.80   758.50
    20.00     4.00  -258.06  -184.38     5.99     9.66    11.74    -1.97    -1.43     0.61    16.07     3.16  1142.80   804.54
    20.00     6.00  -259.18  -184.38     5.20     9.66    11.57    -1.97    -1.50     0.53    16.07     4.74  1142.80   850.07
    20.00     8.00  -260.69  -184.38     4.40     9.66    11.37    -1.97    -1.56     0.46    16.07     6.33  1142.80   894.97
    20.00    10.00  -262.85  -184.39     3.60     9.66    11.15    -1.97    -1.63     0.38    16.07     7.93  1142.80   939.12
    20.00    12.00  -266.17  -184.39     2.79     9.66    10.91    -1.97    -1.70     0.31    16.07     9.54  1142.80   982.40
    20.00    14.00  -271.91  -184.39     1.98     9.66    10.64    -1.97    -1.77     0.23    16.07    11.15  1142.80  1024.64
    20.00    16.00  -284.18  -184.40     1.16     9.66    10.34    -1.97    -1.83     0.15    16.07    12.78  1142.80  1065.63
    20.00    18.00  -328.74  -184.42     0.32     9.66    10.01    -1.97    -1.90     0.08    16.07    14.42  1142.80  1105.12
    20.00    20.00     0.00  -184.24    -0.33     9.66     9.66    -1.97    -1.97     0.00    16.07    16.07  1142.80  1142.80
    20.00    22.00  -202.00  -184.35    -1.28     9.66     9.27    -1.97    -2.04    -0.08    16.07    17.74  1142.80  1178.24
    20.00    24.00  -223.55  -184.36    -2.15     9.66     8.86    -1.97    -2.12    -0.16    16.07    19.44  1142.80  1210.91
    20.00    26.00  -231.80  -184.37    -3.02     9.66     8.41    -1.97    -2.19    -0.24    16.07    21.18  1142.80  1240.01
    20.00    28.00  -236.17  -184.37    -3.92     9.66     7.93    -1.97    -2.26    -0.32    16.07    22.95  1142.80  1264.39
    20.00     0.00  -256.52  -184.38     7.57     9.66    12.00    -1.97    -1.30     0.75    16.07     0.00  1142.80   712.01
    20.00    -2.00  -255.98  -184.38     8.36     9.66    12.10    -1.97    -1.23     0.83    16.07    -1.57  1142.80   665.16
    20.00    -4.00  -255.53  -184.38     9.15     9.66    12.17    -1.97    -1.17     0.90    16.07    -3.15  1142.80   618.02
    20.00    -6.00  -255.15  -184.38     9.93     9.66    12.22    -1.97    -1.10     0.98    16.07    -4.72  1142.80   570.63
    20.00    -8.00  -254.83  -184.38    10.71     9.66    12.24    -1.97    -1.04     1.05    16.07    -6.28  1142.80   523.06
    20.00   -10.00  -254.56  -184.38    11.50     9.66    12.25    -1.97    -0.97     1.12    16.07    -7.85  1142.80   475.34
    20.00   -12.00  -254.32  -184.38    12.28     9.66    12.23    -1.97    -0.91     1.20    16.07    -9.42  1142.80   427.52
    20.00   -14.00  -254.12  -184.38    13.06     9.66    12.19    -1.97    -0.84     1.27    16.07   -10.98  1142.80   379.63
    20.00   -16.00  -253.94  -184.38    13.84     9.66    12.12    -1.97    -0.78     1.34    16.07   -12.55  1142.80   331.71
    20.00   -18.00  -253.79  -184.38    14.62     9.66    12.03    -1.97    -0.72     1.42    16.07   -14.12  1142.80   283.80
    20.00   -20.00  -253.65  -184.38    15.41     9.66    11.92    -1.97    -0.65     1.49    16.07   -15.68  1142.80   235.91
    20.00   -22.00  -253.52  -184.38    16.19     9.66    11.79    -1.97    -0.59     1.56    16.07   -17.25  1142.80   188.07
    20.00   -24.00  -253.41  -184.38    16.97     9.66    11.64    -1.97    -0.52     1.64    16.07   -18.82  1142.80   140.31
    20.00   -26.00  -253.31  -184.38    17.75     9.66    11.46    -1.97    -0.46     1.71    16.07   -20.39  1142.80    92.64
    20.00   -28.00  -253.22  -184.38    18.53     9.66    11.26    -1.97    -0.39     1.79    16.07   -21.96  1142.80    45.10
    20.00   -30.00  -253.15  -184.38    19.28     9.66    11.06    -1.97    -0.33     1.86    16.07   -23.46  1142.80     0.00
    22.00     0.00  -317.08  -187.02     4.09     9.27    12.00    -2.04    -1.30     0.83    17.74     0.00  1178.24   712.01
    22.00     2.00  -325.54  -187.06     3.26     9.27    11.88    -2.04    -1.37     0.76    17.74     1.58  1178.24   758.50
    22.00     4.00  -336.51  -187.12     2.41     9.27    11.74    -2.04    -1.43     0.69    17.74     3.16  1178.24   804.54
    22.00     6.00  -351.29  -187.20     1.55     9.27    11.57    -2.04    -1.50     0.61    17.74     4.74  1178.24   850.07
    22.00     8.00  -372.26  -187.30     0.64     9.27    11.37    -2.04    -1.56     0.54    17.74     6.33  1178.24   894.97
    22.00    10.00  -404.41  -187.47    -0.32     9.27    11.15    -2.04    -1.63     0.46    17.74     7.93  1178.24   939.12
    22.00    12.00  -459.91  -187.75    -1.41     9.27    10.91    -2.04    -1.70     0.39    17.74     9.54  1178.24   982.40
    22.00    14.00  -578.89  -188.37    -2.83     9.27    10.64    -2.04    -1.77     0.31    17.74    11.15  1178.24  1024.64
    22.00    16.00 -1016.39  -190.61    -5.90     9.27    10.34    -2.04    -1.83     0.23    17.74    12.78  1178.24  1065.63
    22.00    18.00  1995.79  -175.13     8.76     9.27    10.01    -2.04    -1.90     0.16    17.74    14.42  1178.24  1105.12
    22.00    20.00   202.00  -184.35    -1.28     9.27     9.66    -2.04    -1.97     0.08    17.74    16.07  1178.24  1142.80
    22.00    22.00     0.00  -185.39    -3.16     9.27     9.27    -2.04    -2.04     0.00    17.74    17.74  1178.24  1178.24
    22.00    24.00   -77.98  -185.79    -4.42     9.27     8.86    -2.04    -2.12    -0.08    17.74    19.44  1178.24  1210.91
    22.00    26.00  -119.43  -186.00    -5.50     9.27     8.41    -2.04    -2.19    -0.16    17.74    21.18  1178.24  1240.01
    22.00    28.00  -145.27  -186.14    -6.52     9.27     7.93    -2.04    -2.26    -0.24    17.74    22.95  1178.24  1264.39
    22.00     0.00  -317.08  -187.02     4.09     9.27    12.00    -2.04    -1.30     0.83    17.74     0.00  1178.24   712.01
    22.00    -2.00  -310.34  -186.99     4.92     9.27    12.10    -2.04    -1.23     0.91    17.74    -1.57  1178.24   665.16
    22.00    -4.00  -304.85  -186.96     5.73     9.27    12.17    -2.04    -1.17     0.98    17.74    -3.15  1178.24   618.02
    22.00    -6.00  -300.29  -186.93     6.54     9.27    12.22    -2.04    -1.10     1.06    17.74    -4.72  1178.24   570.63
    22.00    -8.00  -296.45  -186.91     7.34     9.27    12.24    -2.04    -1.04     1.13    17.74    -6.28  1178.24   523.06
    22.00   -10.00  -293.16  -186.90     8.14     9.27    12.25    -2.04    -0.97     1.20    17.74    -7.85  1178.24   475.34
    22.00   -12.00  -290.32  -186.88     8.94     9.27    12.23    -2.04    -0.91     1.28    17.74    -9.42  1178.24   427.52
    22.00   -14.00  -287.83  -186.87     9.73     9.27    12.19    -2.04    -0.84     1.35    17.74   -10.98  1178.24   379.63
    22.00   -16.00  -285.65  -186.86    10.52     9.27    12.12    -2.04    -0.78     1.42    17.74   -12.55  1178.24   331.71
    22.00   -18.00  -283.70  -186.85    11.32     9.27    12.03    -2.04    -0.72     1.50    17.74   -14.12  1178.24   283.80
    22.00   -20.00  -281.97  -186.84    12.11     9.27    11.92    -2.04    -0.65     1.57    17.74   -15.68  1178.24   235.91
    22.00   -22.00  -280.41  -186.83    12.90     9.27    11.79    -2.04    -0.59     1.64    17.74   -17.25  1178.24   188.07
    22.00   -24.00  -279.00  -186.82    13.68     9.27    11.64    -2.04    -0.52     1.72    17.74   -18.82  1178.24   140.31
    22.00   -26.00  -277.72  -186.82    14.47     9.27    11.46    -2.04    -0.46     1.79    17.74   -20.39  1178.24    92.64
    22.00   -28.00  -276.55  -186.81    15.26     9.27    11.26    -2.04    -0.39     1.86    17.74   -21.96  1178.24    45.10
    22.00   -30.00  -275.53  -186.81    16.01     9.27    11.06    -2.04    -0.33     1.93    17.74   -23.46  1178.24     0.00
    24.00     0.00  -395.39  -190.43    -0.17     8.86    12.00    -2.12    -1.30     0.91    19.44     0.00  1210.91   712.01
    24.00     2.00  -416.74  -190.64    -1.17     8.86    11.88    -2.12    -1.37     0.84    19.44     1.58  1210.91   758.50
    24.00     4.00  -445.54  -190.92    -2.24     8.86    11.74    -2.12    -1.43     0.77    19.44     3.16  1210.91   804.54
    24.00     6.00  -486.53  -191.33    -3.44     8.86    11.57    -2.12    -1.50     0.69    19.44     4.74  1210.91   850.07
    24.00     8.00  -549.59  -191.94    -4.85     8.86    11.37    -2.12    -1.56     0.62    19.44     6.33  1210.91   894.97
    24.00    10.00  -659.15  -193.02    -6.73     8.86    11.15    -2.12    -1.63     0.54    19.44     7.93  1210.91   939.12
    24.00    12.00  -896.95  -195.35    -9.86     8.86    10.91    -2.12    -1.70     0.47    19.44     9.54  1210.91   982.40
    24.00    14.00 -1807.63  -204.28   -19.60     8.86    10.64    -2.12    -1.77     0.39    19.44    11.15  1210.91  1024.64
    24.00    16.00  3481.82  -152.42    31.45     8.86    10.34    -2.12    -1.83     0.31    19.44    12.78  1210.91  1065.63
    24.00    18.00   593.62  -180.74     2.31     8.86    10.01    -2.12    -1.90     0.24    19.44    14.42  1210.91  1105.12
    24.00    20.00   223.55  -184.36    -2.15     8.86     9.66    -2.12    -1.97     0.16    19.44    16.07  1210.91  1142.80
    24.00    22.00    77.98  -185.79    -4.42     8.86     9.27    -2.12    -2.04     0.08    19.44    17.74  1210.91  1178.24
    24.00    24.00     0.00  -186.56    -6.03     8.86     8.86    -2.12    -2.12     0.00    19.44    19.44  1210.91  1210.91
    24.00    26.00   -48.74  -187.03    -7.38     8.86     8.41    -2.12    -2.19    -0.08    19.44    21.18  1210.91  1240.01
    24.00    28.00   -82.23  -187.36    -8.60     8.86     7.93    -2.12    -2.26    -0.16    19.44    22.95  1210.91  1264.39
    24.00     0.00  -395.39  -190.43    -0.17     8.86    12.00    -2.12    -1.30     0.91    19.44     0.00  1210.91   712.01
    24.00    -2.00  -378.93  -190.27     0.78     8.86    12.10    -2.12    -1.23     0.99    19.44    -1.57  1210.91   665.16
    24.00    -4.00  -365.85  -190.14     1.69     8.86    12.17    -2.12    -1.17     1.06    19.44    -3.15  1210.91   618.02
    24.00    -6.00  -355.19  -190.04     2.58     8.86    12.22    -2.12    -1.10     1.13    19.44    -4.72  1210.91   570.63
    24.00    -8.00  -346.35  -189.95     3.45     8.86    12.24    -2.12    -1.04     1.21    19.44    -6.28  1210.91   523.06
    24.00   -10.00  -338.89  -189.88     4.31     8.86    12.25    -2.12    -0.97     1.28    19.44    -7.85  1210.91   475.34
    24.00   -12.00  -332.52  -189.82     5.15     8.86    12.23    -2.12    -0.91     1.36    19.44    -9.42  1210.91   427.52
    24.00   -14.00  -327.00  -189.76     5.99     8.86    12.19    -2.12    -0.84     1.43    19.44   -10.98  1210.91   379.63
    24.00   -16.00  -322.19  -189.71     6.82     8.86    12.12    -2.12    -0.78     1.50    19.44   -12.55  1210.91   331.71
    24.00   -18.00  -317.94  -189.67     7.64     8.86    12.03    -2.12    -0.72     1.58    19.44   -14.12  1210.91   283.80
    24.00   -20.00  -314.17  -189.64     8.46     8.86    11.92    -2.12    -0.65     1.65    19.44   -15.68  1210.91   235.91
    24.00   -22.00  -310.80  -189.60     9.27     8.86    11.79    -2.12    -0.59     1.72    19.44   -17.25  1210.91   188.07
    24.00   -24.00  -307.77  -189.57    10.08     8.86    11.64    -2.12    -0.52     1.80    19.44   -18.82  1210.91   140.31
    24.00   -26.00  -305.03  -189.55    10.89     8.86    11.46    -2.12    -0.46     1.87    19.44   -20.39  1210.91    92.64
    24.00   -28.00  -302.54  -189.52    11.70     8.86    11.26    -2.12    -0.39     1.94    19.44   -21.96  1210.91    45.10
    24.00   -30.00  -300.37  -189.50    12.47     8.86    11.06    -2.12    -0.33     2.01    19.44   -23.46  1210.91     0.00
    26.00     0.00  -501.11  -195.04    -5.65     8.41    12.00    -2.19    -1.30     0.99    21.18     0.00  1240.01   712.01
    26.00     2.00  -545.14  -195.68    -7.08     8.41    11.88    -2.19    -1.37     0.92    21.18     1.58  1240.01   758.50
    26.00     4.00  -608.11  -196.60    -8.78     8.41    11.74    -2.19    -1.43     0.85    21.18     3.16  1240.01   804.54
    26.00     6.00  -705.60  -198.01   -11.00     8.41    11.57    -2.19    -1.50     0.77    21.18     4.74  1240.01   850.07
    26.00     8.00  -876.89  -200.51   -14.29     8.41    11.37    -2.19    -1.56     0.70    21.18     6.33  1240.01   894.97
    26.00    10.00 -1257.13  -206.04   -20.62     8.41    11.15    -2.19    -1.63     0.62    21.18     7.93  1240.01   939.12
    26.00    12.00 -2829.23  -228.93   -44.31     8.41    10.91    -2.19    -1.70     0.55    21.18     9.54  1240.01   982.40
    26.00    14.00  4275.11  -125.51    58.31     8.41    10.64    -2.19    -1.77     0.47    21.18    11.15  1240.01  1024.64
    26.00    16.00   949.26  -173.92     9.07     8.41    10.34    -2.19    -1.83     0.39    21.18    12.78  1240.01  1065.63
    26.00    18.00   438.86  -181.35     0.82     8.41    10.01    -2.19    -1.90     0.32    21.18    14.42  1240.01  1105.12
    26.00    20.00   231.80  -184.37    -3.02     8.41     9.66    -2.19    -1.97     0.24    21.18    16.07  1240.01  1142.80
    26.00    22.00   119.43  -186.00    -5.50     8.41     9.27    -2.19    -2.04     0.16    21.18    17.74  1240.01  1178.24
    26.00    24.00    48.74  -187.03    -7.38     8.41     8.86    -2.19    -2.12     0.08    21.18    19.44  1240.01  1210.91
    26.00    26.00     0.00  -187.74    -8.96     8.41     8.41    -2.19    -2.19     0.00    21.18    21.18  1240.01  1240.01
    26.00    28.00   -35.80  -188.26   -10.37     8.41     7.93    -2.19    -2.26    -0.08    21.18    22.95  1240.01  1264.39
    26.00     0.00  -501.11  -195.04    -5.65     8.41    12.00    -2.19    -1.30     0.99    21.18     0.00  1240.01   712.01
    26.00    -2.00  -468.57  -194.56    -4.39     8.41    12.10    -2.19    -1.23     1.07    21.18    -1.57  1240.01   665.16
    26.00    -4.00  -443.54  -194.20    -3.24     8.41    12.17    -2.19    -1.17     1.14    21.18    -3.15  1240.01   618.02
    26.00    -6.00  -423.69  -193.91    -2.16     8.41    12.22    -2.19    -1.10     1.22    21.18    -4.72  1240.01   570.63
    26.00    -8.00  -407.55  -193.68    -1.14     8.41    12.24    -2.19    -1.04     1.29    21.18    -6.28  1240.01   523.06
    26.00   -10.00  -394.17  -193.48    -0.17     8.41    12.25    -2.19    -0.97     1.36    21.18    -7.85  1240.01   475.34
    26.00   -12.00  -382.89  -193.32     0.78     8.41    12.23    -2.19    -0.91     1.44    21.18    -9.42  1240.01   427.52
    26.00   -14.00  -373.26  -193.18     1.70     8.41    12.19    -2.19    -0.84     1.51    21.18   -10.98  1240.01   379.63
    26.00   -16.00  -364.93  -193.06     2.61     8.41    12.12    -2.19    -0.78     1.58    21.18   -12.55  1240.01   331.71
    26.00   -18.00  -357.66  -192.95     3.49     8.41    12.03    -2.19    -0.72     1.66    21.18   -14.12  1240.01   283.80
    26.00   -20.00  -351.26  -192.86     4.37     8.41    11.92    -2.19    -0.65     1.73    21.18   -15.68  1240.01   235.91
    26.00   -22.00  -345.58  -192.77     5.23     8.41    11.79    -2.19    -0.59     1.80    21.18   -17.25  1240.01   188.07
    26.00   -24.00  -340.50  -192.70     6.09     8.41    11.64    -2.19    -0.52     1.88    21.18   -18.82  1240.01   140.31
    26.00   -26.00  -335.94  -192.63     6.94     8.41    11.46    -2.19    -0.46     1.95    21.18   -20.39  1240.01    92.64
